SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,TiO2
40.499083734542594,24.201598427126786,10.803098868464787,12.313465488355519,4.391576539922115,3.0934638085961925,1.3948718804066385,1.4316805731703157
64.79832297871637,20.402200837441104,11.853862673104333,6.107807293609662,3.7699984625458507,1.8283146292016084,1.6887896171249217,0.9624507655711291
50.6913791565529,18.133782740363046,8.502776288997808,8.862462856533813,3.9362486893473534,2.9069175897183874,2.6398755555124995,0.5174203931598209
69.41821488836919,13.04983761957995,4.83806317550615,1.9885559438928162,1.5288832845631446,1.8595635984723404,5.730203839355268,0.13062329434783712
29.0776696434155,16.57079064648232,6.9309696076169685,29.613467355160864,10.110729685433276,1.0975174353194288,3.54873686596804,0.6893001274480932
53.59594795085567,17.129735283446312,9.067824777793236,12.830222363853451,3.27989754614088,0.9542329002838699,1.7189286831802741,1.2730958020164693
67.85729368735257,13.326760487111729,4.410462202921968,2.017114562213921,1.1465627262796072,1.5936574468463016,5.510603230296061,0.07945319973683673
67.09686976111841,13.420435691889326,1.8782780032530937,2.5968574906206636,0.422450632502249,2.774840425414026,2.775966990010315,0.2738394921742857
78.58985822822427,12.2683308077387,2.217097245350839,2.280571019873742,1.2449248116556246,4.0399983000295085,4.361150036709596,0.6178224496798921
57.531370580249536,18.907255260064588,8.099494009070577,7.86707007335392,-0.2521623262919652,1.9189356693751565,1.6648265356584568,0.613925923420461
65.3836982304311,14.145631941158925,3.588756393026217,0.9988389730814602,1.1870478520114602,3.946499036519013,4.842713218430273,0.07962485737495476
56.6958506525456,21.880044028018165,9.147416987880097,8.870267770794644,4.2577464322743435,3.139414434530372,1.568654225200306,1.0016115479561587
56.011155657581384,13.588777716434405,7.228774604148666,15.542412448342652,7.493234249760787,1.3757164519066616,2.0871075709421243,0.45474809950228856
68.36883888263387,14.449477781463173,4.361703636710368,3.1359912934997736,1.226361358553093,2.499315868738202,3.467195078268296,0.5250309645073798
69.97140462188258,13.635440526499506,3.3813842406644516,2.1082482262905082,1.580534073735834,2.5903407678783497,3.7844118681653223,0.1805155434618808
34.95933643412541,10.5292960193165,4.828388323021922,20.194708451793776,4.693134051940329,1.6512889660991867,2.380443541875808,0.3926968216823671
56.53513896489765,21.309193440701367,7.555996494030726,10.931872829427927,2.7932073818417376,2.454228461307071,0.7859491861669838,1.0659110690438578
48.94185540551749,20.0326229748565,9.198222488005552,4.934552467978026,3.1609354704660255,1.9708293049563421,2.691380701956053,0.9964347047150144
56.4455047749115,9.733107887990535,2.1405518850782594,17.92434348066744,7.0941637764822545,0.324600462658869,2.206928386772087,0.4769756769276836
59.91336920733749,21.9900543788945,3.51199170993885,6.591990475636676,4.425822371365426,2.911363116216477,0.9182155880321772,0.8072857782369187
79.61416522723388,10.259730649237923,3.3910977271258766,1.224248678088208,0.6517384472366697,2.8707649273781906,5.415246366286698,0.11261124559484992
54.96285344016673,10.01010969380094,6.806522047667691,9.145536824381614,4.951298598066093,0.917149938005577,1.1373960569113937,0.40000829005610394
68.25868307076816,20.57504802200674,3.3228012104742515,10.277261318593924,4.9061335582894205,2.355624837598244,2.231085021442321,0.9553424904311374
67.9853290470737,18.076230275284583,8.958420826780664,5.930449460540954,3.1930667817724783,4.008277114087015,1.3758317857546576,0.6777020722261093
56.643607993366786,16.577714341292257,8.36874582909389,7.766614119031408,1.3541710246351295,3.050936281312235,1.6351786746363761,0.7936217492176201
64.81773792553038,17.01194964094225,2.4056015969845683,3.3778526614303646,1.0070246372479124,3.4379569159280687,4.370460897744161,0.2714969230355354
41.175513398378726,10.024404469667624,3.7639831467509843,22.419292510099382,6.958079447162187,1.3453520393246392,2.452479002901216,0.8689508039677796
75.29980789301753,13.166166777785573,2.29044898839274,2.291486340448106,0.30266949423660117,4.519945335385629,3.9497828120525096,0.1545853557895229
63.65546317262903,15.154384998430379,6.552823229675663,11.182055014866258,6.433207896098132,0.09762906885375977,1.4105074267417106,0.8085845996798474
65.96394717916166,14.225720203648944,2.9066403555593694,1.5747573134281607,0.9666379940429386,2.2637713979714165,5.954256200170172,0.5017484372799719
28.855813194589683,8.778127346062885,4.482046114386003,34.39477248698423,3.8205646413895815,1.3125354709545791,1.8203729971223395,0.5617180770679513
59.580190518763075,5.779400442319829,2.043929716778428,18.773462399909256,2.1709723989362133,0.3107426788388673,1.5973694490959525,0.4612108690181196
80.61321387070552,8.954377768823448,2.7458301931991733,2.139214614448142,0.11504384777208532,3.4191360425963584,4.742916580468502,0.160181401788595
57.04945032255283,6.229790259612318,6.575795799034955,21.889209691844922,8.139098261325106,1.256682497554915,1.3612619965999104,0.3750768404392204
47.612032154189976,21.927627880868513,8.770405609494253,10.537693370435575,3.7227696217820863,2.104733119075201,1.7169513402796865,0.9663190354015366
59.050350482740086,16.802098461725443,9.416596051053503,8.825950631307217,4.109224062347406,1.2694914556882178,2.4348322619961453,0.7896989869438521
70.22071605718611,8.697819078264676,6.05096573569181,19.291166217499224,0.8457146352033984,0.9433287870454717,2.395314879880701,0.0992069802986964
42.349421621657285,21.55156409448053,7.895277391723414,8.627738404367816,4.299218006251102,0.8758118049040831,1.2687525467455523,0.8337084260164297
58.78652215080815,20.679243546286955,10.162682098845142,6.835403842045158,4.607967534535503,2.540876303473463,2.418808130866626,0.7815339813044322
77.68692063163867,10.264399921258725,2.242591912027528,2.1786328931373333,0.41681912115820074,3.911060175782701,4.613220564446713,0.25752879990077726
71.02621705798803,14.55242663872752,2.571608889295331,1.6510625204850136,0.43842199416659255,3.41849301043364,3.343799729494344,0.5861191312036277
34.65319857462467,8.83810033946629,6.7625376107796935,21.703748919814394,6.584088689943307,0.8683659203527616,2.140542617052768,0.6384596975838246
55.86308327896879,19.36644572983064,13.200770165652894,5.683966179222816,4.567134980760082,1.8090014876875196,2.9873152968206194,0.7332502522752959
54.1283310204838,10.832136577360384,3.569086616301167,19.514003210002457,6.787332065001115,0.9452019290992834,1.75536053117863,0.5146892906921291
65.29944552976588,15.543739653324106,10.358279603934784,4.484066506278401,5.281761095420749,-0.2137977013901935,2.306379856534456,0.7560225103831144
66.83231848925686,18.308197978445648,7.709663856161657,7.287311324394303,5.780015641836954,2.0636094464216943,1.8465444773092943,0.9143723525369207
59.78926633450431,16.374120083041447,9.999519903379753,5.136031728146933,4.739838287045484,2.4576343803644947,1.156112616255045,1.0115575358410416
31.331836403511407,10.596955249635071,6.365839444979799,31.71357497524331,8.250874596579644,1.0615394359487218,2.9253987345736525,0.536217847148214
68.12805064046752,14.469174193298505,3.90577428686872,3.261334621609788,0.8481656661169263,2.8653969776625465,4.479274459162761,0.26802762643600603
73.52467361992353,15.474426087368615,2.351939878259005,3.15641238650986,1.3232121811834556,3.9804358419512442,7.073553296763014,0.3539082188310969
56.054391029777655,20.130685826902358,6.262193802893693,6.178014201267687,6.49591719485475,2.7308132751073786,1.2595980667483708,0.8328550522965296
64.44136103436705,14.846462581949643,6.786868695362533,5.609521055422061,1.7815219239552293,2.3749463956848555,2.784224165004252,1.2137274334270929
72.83070127196501,15.354233636723409,1.6243944150657248,1.6427194090130266,0.7371725385997747,3.2172524826163666,4.235400748091212,0.6425476165160391
49.81767115176754,18.846741649104857,9.21929267418021,8.101884068445301,6.816018562419149,2.262979573387965,1.4158060471421523,0.9202489184299733
61.51063817961281,21.553262503586808,4.057628859563735,10.022262933668738,2.9520202864489473,1.616532136781963,2.141341964234451,0.35344317449142976
73.38012826190364,12.70344698967851,4.568704070667357,2.636351115137377,1.22006500968727,2.657570618045153,6.087343080586879,0.19930744182907445
81.02312281142213,12.791234391624002,1.6227172054625358,1.657622336493622,0.6820333325799897,3.4152857612930942,5.172940472688548,0.4012696725911232
68.87746146095937,15.35750244275716,2.9270519374623314,2.742497156184137,1.179435150718633,3.0635061632484017,4.494878907326279,0.4604794935946978
64.56830077084997,20.733168222167688,9.386320102395558,4.096640331821089,5.11083392968103,1.6738599110696852,1.607057436829462,0.9759570281826935
69.4282536190872,13.635755553761042,2.392361190597694,2.1819893763883074,0.8266025450374239,3.8354804215541303,6.27352370002857,0.4832479382487488
64.94928847312067,16.627583028789235,7.251029036437389,12.006753125135543,3.6310949182204073,1.374184568386828,2.714864727394697,0.7338615170930977
67.7293427543137,12.975840517326478,4.029363080542305,2.9131644263754883,1.1010995714544192,4.038747161554596,2.5561325661219434,0.47780501153664323
65.34320993368333,14.505994366589281,3.21075178233236,2.277726187670609,1.4018164968048465,2.190839415609963,5.58681154661274,0.18162969092233666
68.98710574508789,13.236160367990978,0.8290412100070514,1.1907015435371588,0.5977995280750048,3.908299191443515,5.211197488176739,0.5908174095288038
73.14574433216485,13.38756256103208,2.521037791929505,2.5311466402615146,0.28363652968718167,2.3900124910107197,4.591411319545735,0.12234779449422473
48.93593083721556,12.220915442406422,7.385008377724576,26.11752639520515,3.3274107946142566,0.8851816763019398,2.044196943518473,0.11301799280109809
67.48158002052085,15.00648037792825,3.1125372094025274,3.023623168636308,0.800479135178183,3.006629926960499,5.70829088891279,0.12965152137545272
72.95639545708084,14.710845910319936,2.060259255702521,0.8612250110073758,1.3853895130179135,2.5235623601175385,4.770837489803088,0.18117570002331984
59.72260078698197,17.660981979186946,5.246306560779491,11.008807698588125,2.4886588854702576,2.1025379515676126,2.0707693867785295,1.401241623663464
66.8316481024862,12.035381639589914,3.5157475551837485,1.618785994853806,1.1670276492774385,3.000582844632155,4.868653900576494,0.30905091153345315
58.37377426052431,11.527834028778484,6.435073774535271,7.900205816784718,4.202581742761957,1.1718981706940397,2.1744436456603777,0.22007490588616513
49.38417660313134,18.61296420200253,9.714388850473803,10.834928658251354,4.595479010500897,2.683587757944465,2.5026293826440478,0.8650214480070918
69.61942398272937,17.897798157303736,6.708289611490426,4.967466775355076,4.15968363269241,2.535407210070519,1.2859347725243446,0.9190531981413295
42.97353263145986,10.687948029710352,3.2755104279925242,14.68548175833962,5.494604022599013,1.2702173490739157,3.00869697412839,0.6470650925387599
55.97026747690986,23.0779667194902,7.630618398682668,7.227511854737287,4.592967268691869,1.7150211538918783,0.9682057019531585,0.6020803794779166
63.901571464075545,16.5838795488476,3.7512137040491016,2.6346109721096442,-0.2997242052281155,2.3089183167840166,5.300970323139376,0.5535213270354554
63.97794385000423,12.52634744143063,7.270895782517588,23.850201502539374,3.870173067389052,1.1130149119712955,0.6090360046700689,0.6552489857698853
66.72133873291526,12.848290963763569,2.9513243549081927,1.3340685083690387,1.238288758781782,2.0902055952899503,5.569290197069429,0.26432841149112735
59.270579954697716,8.738702190332468,2.5879563107067582,12.254532342583133,2.6874569065406377,1.0864035958507003,2.3516254981197147,0.26998596564016086
66.09521068430499,13.624952992834881,3.035777818084104,2.09134369704811,0.9194016821587951,3.4701004871825676,4.9485565935804186,0.4408200039608089
61.57051626792041,15.17572470999168,4.116017058040968,2.155576892383432,1.4203300486790262,2.9165281530113143,3.7669077926334547,0.5401165625098647
43.23742013871147,8.481137080073813,3.799004565973915,28.466644783690548,2.1653402919390192,1.372989801799092,2.686663359528808,0.5863906126308022
60.39202568514767,15.74074118691653,6.888980253520711,9.839132752265542,2.7968771457305,2.3411772255540613,2.3280821250875334,0.32700214633702285
45.30279031621462,12.599957296567375,4.909587046867475,18.70375856720809,6.424795777842872,1.2995471539452217,2.6321549260744286,0.4519787251157492
66.67184446752456,17.02869213781307,7.473223005015463,8.72960126676473,2.198858427907897,1.3490680582184038,2.603425491543717,1.0992494190880708
61.30001937013372,16.889769054352083,8.297248904399316,8.661880848106176,4.428342200968553,3.3238515603918977,1.572476411664141,0.9420605503109933
73.71923944153181,13.570197435493832,3.1596782304354605,1.1350232363555353,1.0925672979579655,2.5981578733902175,5.638098565210028,0.14896156512964429
68.36096229123959,12.80286016573664,3.6750915434600806,2.9868398781867986,2.031806826589829,3.350184499467507,5.601710442574766,0.38780776712189624
71.53457373467116,14.06124655922378,2.4116478458579613,2.6649762636076293,0.6657728987562472,4.388925301240227,6.349025871537954,0.08213906300253293
42.84981296576359,10.792206820464388,4.45807381565237,38.25758985044949,5.905710787710951,0.805363085728264,1.1070358789593047,0.6852256319144812
74.89522798425405,14.014316929367748,3.812892095279648,4.354086851789237,1.3646761735511435,3.622642775576491,5.95013898721816,0.23646760485895219
70.54734481518332,12.738209060312396,2.2658597309339865,1.742557971112058,1.4523457937040782,2.502265593722122,4.736941443442498,0.29272313081254436
44.49117841471997,5.713898166775751,6.188812385921105,25.304941783575256,9.676687569955128,1.312977436405655,2.2449863081169403,0.5429913818584267
67.51889268062033,14.75748635813232,3.762344404611485,2.0691183022730666,1.7255669275413434,2.708759877212874,6.1920234219710535,0.13724493862964288
60.62928108299243,16.8187425094939,7.867256627810012,12.242311192412512,3.7996808772843895,0.750624490408563,0.2367159787076134,1.2291807733755562
72.5410841107349,12.401132790279034,1.8650424787699003,2.5856199605586627,1.4349170564137324,2.8361671650504796,6.632353462641917,0.42215274677112297
61.16300126957897,6.620308650921546,6.616721480794487,15.827863186042894,1.9834534829609765,0.9063697859086028,1.3197484194286249,0.5193728137355746
43.495995968451176,12.841227223461107,3.583727875229981,16.91578679990827,4.746829962222614,1.125171563108229,3.6296287620839554,0.6504317992124953
31.885695071936055,14.441439214019812,10.647045159395539,28.281204201688368,4.342822084613419,1.4846802688261873,2.3607604104319595,0.850352323020144
44.15524961082099,6.507078642735677,6.3703788335080676,22.233558546858415,6.747056063793692,0.8760137044617374,2.14060514299497,0.6439861778873158
65.68109082318983,19.593914427501186,6.789322432314646,7.478862260053057,1.0557735022303527,0.5725279023883856,1.579472323840326,0.8779447783263649
77.89788776070796,13.16843473660281,1.062799527135345,0.8417593402703254,1.028970062346539,2.8712741592442246,5.413542444572981,0.2727976441362173
58.63785935655503,3.0986337662001855,5.330788519100589,21.42340457908997,5.088161130333783,0.6796080014955336,2.301398582388209,0.6663298451901583
69.58995879823543,12.977089459335613,4.7658458303734506,13.823289710794022,2.4296048068280673,0.5447654980562237,1.3547156246578336,0.6497864302778944
52.823369194753795,9.063095894642863,5.243368963933962,31.209658705014746,0.9621055106587688,1.0837041585997134,2.3800971401470026,0.5463568380848667
46.04604371011436,15.216368521721929,5.988182732499156,4.957184092131415,2.5867407267009574,1.172038227910417,1.6166535763397487,0.3778136149241777
59.368089847299714,19.01403966407975,5.0285769602224235,5.769062964547597,6.172303947364279,1.1104668614642081,2.2829663598604237,0.276122409035385
69.60484158283795,17.07457711626836,5.678164011162757,5.586947286054084,5.774136747250638,2.8513337003402768,1.6084513057259486,0.763798311845816
66.62560577200779,13.266207688053111,2.9223765502306325,2.013944649276165,0.7266761955120595,2.9266742957128185,5.3898630648530625,0.37356401245887394
74.54376202344974,11.06056713342523,4.88353364421307,1.728795767610951,0.555515909848707,3.4465551758147743,6.3224892887797965,0.12837371398549086
66.01415349077524,15.632255146267896,5.1854354807550855,2.3017409083970644,1.6686943724861583,3.081806773124523,3.025593025157537,0.5620769165259849
65.53493160733265,9.634290899574703,3.717260998871179,16.450025880626093,3.7809788850331874,0.7279211374012218,2.8926181007250698,0.363103450653397
33.90680479012825,10.65325808539428,2.7359368923604235,21.037721076429634,5.795893971247679,1.523080789432147,2.448638537592248,0.28475835080001594
